,time,open,high,low,close,date,symbol,rsi,candle_color,next_candle_color,next_candle_close,next_candle_open,pattern,next_candle_high,next_candle_low,candle_diff_pct
393,49500,17168.6,17189.9,17109.65,17111.05,220124,NIFTY,14.38,Red,Red,17002.45,17113.0,,17135.8,16998.45,0.612
394,50400,17113.0,17135.8,16998.45,17002.45,220124,NIFTY,7.0,Red,Green,17081.15,17003.5,,17158.0,17003.5,0.47
395,51300,17003.5,17158.0,17003.5,17081.15,220124,NIFTY,20.49,Green,Red,17054.35,17078.3,,17138.3,17045.3,1.126
396,52200,17078.3,17138.3,17045.3,17054.35,220124,NIFTY,20.0,Red,Green,17097.95,17057.55,,17098.9,17015.4,0.939
397,53100,17057.55,17098.9,17015.4,17097.95,220124,NIFTY,26.25,Green,Green,17177.55,17094.15,,17184.4,17092.75,0.909
398,54000,17094.15,17184.4,17092.75,17177.55,220124,NIFTY,36.26,Green,Red,17112.45,17179.6,,17182.1,17107.5,0.722
399,54900,17179.6,17182.1,17107.5,17112.45,220124,NIFTY,35.73,Red,Red,16978.7,17001.55,,17006.55,16837.85,0.993
400,33300,17001.55,17006.55,16837.85,16978.7,220125,NIFTY,30.27,Red,Green,17113.0,16978.95,,17113.0,16957.1,0.536
401,34200,16978.95,17113.0,16957.1,17113.0,220125,NIFTY,42.33,Green,Green,17170.75,17114.25,,17174.05,17078.95,2.045
402,35100,17114.25,17174.05,17078.95,17170.75,220125,NIFTY,47.32,Green,Red,17073.25,17173.45,,17200.55,17031.75,1.634
403,36000,17173.45,17200.55,17031.75,17073.25,220125,NIFTY,41.87,Red,Red,17056.55,17071.95,,17096.75,17033.15,1.279
404,36900,17071.95,17096.75,17033.15,17056.55,220125,NIFTY,40.04,Red,Green,17060.8,17055.7,Bearish Engulfing,17089.95,17043.75,0.991
405,37800,17055.7,17089.95,17043.75,17060.8,220125,NIFTY,43.35,Green,Red,17009.65,17061.2,,17061.2,17006.85,0.991
406,38700,17061.2,17061.2,17006.85,17009.65,220125,NIFTY,41.74,Red,Green,17077.45,17009.25,,17079.3,17005.45,0.373
407,39600,17009.25,17079.3,17005.45,17077.45,220125,NIFTY,48.26,Green,Green,17106.45,17077.35,Bearish Engulfing,17119.45,17066.45,0.489
408,40500,17077.35,17119.45,17066.45,17106.45,220125,NIFTY,55.87,Green,Red,17092.85,17107.6,Bullish Engulfing,17117.15,17081.0,0.434
409,41400,17107.6,17117.15,17081.0,17092.85,220125,NIFTY,50.71,Red,Red,17064.65,17091.85,,17117.55,17057.0,0.67
410,42300,17091.85,17117.55,17057.0,17064.65,220125,NIFTY,50.63,Red,Green,17079.6,17064.75,,17095.9,17050.2,0.311
411,43200,17064.75,17095.9,17050.2,17079.6,220125,NIFTY,48.84,Green,Green,17099.25,17080.95,,17108.1,17077.15,0.355
412,44100,17080.95,17108.1,17077.15,17099.25,220125,NIFTY,44.66,Green,Red,17087.95,17099.5,,17114.7,17079.65,0.395
413,45000,17099.5,17114.7,17079.65,17087.95,220125,NIFTY,48.2,Red,Red,17068.85,17087.95,,17091.55,17047.0,0.34
414,45900,17087.95,17091.55,17047.0,17068.85,220125,NIFTY,57.97,Red,Green,17130.05,17067.7,,17133.05,17062.0,0.22
415,46800,17067.7,17133.05,17062.0,17130.05,220125,NIFTY,51.73,Green,Green,17155.95,17129.6,,17168.5,17124.3,0.397
416,47700,17129.6,17168.5,17124.3,17155.95,220125,NIFTY,48.39,Green,Red,17144.4,17156.65,Bullish Engulfing,17162.6,17129.3,0.505
417,48600,17156.65,17162.6,17129.3,17144.4,220125,NIFTY,59.5,Red,Green,17215.75,17143.7,,17228.8,17134.4,0.624
418,49500,17143.7,17228.8,17134.4,17215.75,220125,NIFTY,68.55,Green,Red,17206.0,17216.0,,17233.35,17202.0,0.258
419,50400,17216.0,17233.35,17202.0,17206.0,220125,NIFTY,66.71,Red,Green,17206.0,17205.35,Bullish Engulfing,17229.1,17180.15,0.581
420,51300,17205.35,17229.1,17180.15,17206.0,220125,NIFTY,75.61,Green,Green,17230.35,17205.95,,17250.3,17205.95,0.577
421,52200,17205.95,17250.3,17205.95,17230.35,220125,NIFTY,72.49,Green,Green,17249.7,17229.15,,17285.8,17229.15,0.31
422,53100,17229.15,17285.8,17229.15,17249.7,220125,NIFTY,71.69,Green,Green,17287.2,17250.3,,17287.2,17250.3,0.408
423,54000,17250.3,17287.2,17250.3,17287.2,220125,NIFTY,77.44,Green,Red,17267.3,17286.85,,17308.9,17262.4,0.464
424,54900,17286.85,17308.9,17262.4,17267.3,220125,NIFTY,79.3,Red,Red,17016.9,17062.0,,17062.95,16968.4,0.337
425,33300,17062.0,17062.95,16968.4,17016.9,220127,NIFTY,44.61,Red,Red,16960.05,17015.6,,17017.85,16929.15,0.34
426,34200,17015.6,17017.85,16929.15,16960.05,220127,NIFTY,38.75,Red,Green,17036.6,16962.65,,17046.5,16937.4,2.007
427,35100,16962.65,17046.5,16937.4,17036.6,220127,NIFTY,46.24,Green,Red,17019.6,17036.6,,17036.6,16996.2,0.79
428,36000,17036.6,17036.6,16996.2,17019.6,220127,NIFTY,46.39,Red,Red,16969.5,17019.2,,17026.65,16957.25,0.693
429,36900,17019.2,17026.65,16957.25,16969.5,220127,NIFTY,38.03,Red,Green,16993.1,16969.3,,17009.4,16969.3,0.644
430,37800,16969.3,17009.4,16969.3,16993.1,220127,NIFTY,37.82,Green,Red,16957.05,16992.75,,16996.25,16952.2,0.468
431,38700,16992.75,16996.25,16952.2,16957.05,220127,NIFTY,36.48,Red,Green,16971.7,16957.25,,16978.3,16943.85,0.409
432,39600,16957.25,16978.3,16943.85,16971.7,220127,NIFTY,30.82,Green,Red,16947.5,16972.1,,16973.35,16945.55,0.337
433,40500,16972.1,16973.35,16945.55,16947.5,220127,NIFTY,30.13,Red,Red,16940.9,16947.85,,16953.9,16919.6,0.309
434,41400,16947.85,16953.9,16919.6,16940.9,220127,NIFTY,29.83,Red,Red,16936.65,16940.35,Bearish Engulfing,16949.35,16921.7,0.203
435,42300,16940.35,16949.35,16921.7,16936.65,220127,NIFTY,26.95,Red,Red,16882.8,16936.75,,16937.4,16882.4,0.318
436,43200,16936.75,16937.4,16882.4,16882.8,220127,NIFTY,22.68,Red,Green,16898.35,16882.75,,16903.65,16867.05,0.203
437,44100,16882.75,16903.65,16867.05,16898.35,220127,NIFTY,20.07,Green,Green,16925.0,16898.8,,16946.65,16898.8,0.397
438,45000,16898.8,16946.65,16898.8,16925.0,220127,NIFTY,23.92,Green,Red,16923.25,16924.95,,16935.85,16912.7,0.417
439,45900,16924.95,16935.85,16912.7,16923.25,220127,NIFTY,38.51,Red,Green,17008.1,16922.85,,17012.65,16922.55,0.472
440,46800,16922.85,17012.65,16922.55,17008.1,220127,NIFTY,55.51,Green,Red,16997.25,17007.45,,17029.5,16987.95,0.283
441,47700,17007.45,17029.5,16987.95,16997.25,220127,NIFTY,44.68,Red,Green,17044.9,16998.45,Bullish Engulfing,17044.9,16992.5,0.591
442,48600,16998.45,17044.9,16992.5,17044.9,220127,NIFTY,53.16,Green,Green,17069.3,17044.4,,17087.15,17031.75,0.632
443,49500,17044.4,17087.15,17031.75,17069.3,220127,NIFTY,63.31,Green,Red,17060.15,17070.8,,17090.65,17053.4,0.335
444,50400,17070.8,17090.65,17053.4,17060.15,220127,NIFTY,59.3,Red,Green,17144.3,17061.1,,17144.75,17060.75,0.557
445,51300,17061.1,17144.75,17060.75,17144.3,220127,NIFTY,72.92,Green,Green,17171.85,17144.45,,17180.3,17127.75,0.346
446,52200,17144.45,17180.3,17127.75,17171.85,220127,NIFTY,73.75,Green,Red,17096.8,17171.9,,17182.1,17089.5,0.536
447,53100,17171.9,17182.1,17089.5,17096.8,220127,NIFTY,65.81,Red,Green,17123.6,17097.85,,17136.6,17044.9,0.701
448,54000,17097.85,17136.6,17044.9,17123.6,220127,NIFTY,68.55,Green,Green,17149.3,17124.05,Bearish Engulfing,17165.0,17096.1,0.542
449,54900,17124.05,17165.0,17096.1,17149.3,220127,NIFTY,70.69,Green,Green,17269.15,17208.3,,17299.5,17208.3,0.805
450,33300,17208.3,17299.5,17208.3,17269.15,220128,NIFTY,83.31,Green,Green,17338.6,17269.15,,17348.45,17267.6,0.705
451,34200,17269.15,17348.45,17267.6,17338.6,220128,NIFTY,84.73,Green,Green,17344.5,17338.95,,17359.05,17314.95,1.19
452,35100,17338.95,17359.05,17314.95,17344.5,220128,NIFTY,84.21,Green,Red,17333.0,17344.45,,17351.25,17330.15,0.814
453,36000,17344.45,17351.25,17330.15,17333.0,220128,NIFTY,82.89,Red,Red,17328.55,17336.95,,17336.95,17298.7,0.53
454,36900,17336.95,17336.95,17298.7,17328.55,220128,NIFTY,79.54,Red,Red,17299.2,17330.25,,17335.65,17274.05,0.255
455,37800,17330.25,17335.65,17274.05,17299.2,220128,NIFTY,76.91,Red,Green,17337.25,17299.9,,17337.35,17296.25,0.304
456,38700,17299.9,17337.35,17296.25,17337.25,220128,NIFTY,76.51,Green,Red,17321.0,17335.65,,17343.95,17317.35,0.364
457,39600,17335.65,17343.95,17317.35,17321.0,220128,NIFTY,73.17,Red,Green,17328.35,17321.3,,17334.35,17299.95,0.366
458,40500,17321.3,17334.35,17299.95,17328.35,220128,NIFTY,74.77,Green,Green,17338.7,17329.2,,17342.35,17321.8,0.276
459,41400,17329.2,17342.35,17321.8,17338.7,220128,NIFTY,70.79,Green,Green,17346.9,17339.0,,17356.9,17338.7,0.254
460,42300,17339.0,17356.9,17338.7,17346.9,220128,NIFTY,69.53,Green,Green,17353.1,17345.6,,17357.1,17336.05,0.245
461,43200,17345.6,17357.1,17336.05,17353.1,220128,NIFTY,83.78,Green,Green,17358.45,17352.6,,17373.0,17342.65,0.203
462,44100,17352.6,17373.0,17342.65,17358.45,220128,NIFTY,82.8,Green,Red,17343.4,17358.35,,17363.45,17329.8,0.121
463,45000,17358.35,17363.45,17329.8,17343.4,220128,NIFTY,77.94,Red,Green,17358.05,17343.1,,17365.3,17338.4,0.213
464,45900,17343.1,17365.3,17338.4,17358.05,220128,NIFTY,68.36,Green,Red,17338.65,17357.8,,17359.45,17334.95,0.249
465,46800,17357.8,17359.45,17334.95,17338.65,220128,NIFTY,50.01,Red,Red,17336.25,17338.6,,17340.1,17312.2,0.205
466,47700,17338.6,17340.1,17312.2,17336.25,220128,NIFTY,47.81,Red,Red,17276.95,17336.85,,17351.1,17271.4,0.175
467,48600,17336.85,17351.1,17271.4,17276.95,220128,NIFTY,38.14,Red,Red,17245.6,17278.55,,17278.55,17217.65,0.273
468,49500,17278.55,17278.55,17217.65,17245.6,220128,NIFTY,34.25,Red,Red,17166.0,17246.15,,17246.35,17149.65,0.461
469,50400,17246.15,17246.35,17149.65,17166.0,220128,NIFTY,28.76,Red,Red,17147.95,17166.8,,17207.45,17107.5,0.775
470,51300,17166.8,17207.45,17107.5,17147.95,220128,NIFTY,17.75,Red,Green,17165.05,17146.65,,17181.25,17128.65,0.752
471,52200,17146.65,17181.25,17128.65,17165.05,220128,NIFTY,23.51,Green,Red,17146.65,17164.45,,17185.85,17137.45,0.812
472,53100,17164.45,17185.85,17137.45,17146.65,220128,NIFTY,20.25,Red,Red,17088.3,17145.9,,17167.85,17077.75,0.584
473,54000,17145.9,17167.85,17077.75,17088.3,220128,NIFTY,14.57,Red,Green,17106.35,17089.2,,17119.45,17082.1,0.334
474,54900,17089.2,17119.45,17082.1,17106.35,220128,NIFTY,16.89,Green,Green,17310.8,17301.05,,17335.2,17271.6,0.633
475,33300,17301.05,17335.2,17271.6,17310.8,220131,NIFTY,46.23,Green,Green,17344.0,17311.75,,17351.05,17301.2,0.528
476,34200,17311.75,17351.05,17301.2,17344.0,220131,NIFTY,48.77,Green,Red,17322.25,17343.95,,17361.4,17306.15,1.482
477,35100,17343.95,17361.4,17306.15,17322.25,220131,NIFTY,48.23,Red,Green,17336.25,17319.95,,17346.25,17294.0,0.46
478,36000,17319.95,17346.25,17294.0,17336.25,220131,NIFTY,48.17,Green,Green,17347.95,17337.15,,17359.0,17326.8,0.348
479,36900,17337.15,17359.0,17326.8,17347.95,220131,NIFTY,50.79,Green,Red,17290.3,17348.8,,17356.45,17282.75,0.39
480,37800,17348.8,17356.45,17282.75,17290.3,220131,NIFTY,46.43,Red,Green,17312.0,17290.85,,17321.7,17264.35,0.376
481,38700,17290.85,17321.7,17264.35,17312.0,220131,NIFTY,52.9,Green,Green,17339.45,17312.2,Bearish Engulfing,17345.8,17296.65,0.441
482,39600,17312.2,17345.8,17296.65,17339.45,220131,NIFTY,57.8,Green,Red,17324.2,17339.45,,17343.65,17322.15,0.533
483,40500,17339.45,17343.65,17322.15,17324.2,220131,NIFTY,64.73,Red,Green,17340.6,17323.7,,17342.1,17312.1,0.472
484,41400,17323.7,17342.1,17312.1,17340.6,220131,NIFTY,67.99,Green,Green,17350.4,17341.25,,17352.5,17332.05,0.284
485,42300,17341.25,17352.5,17332.05,17350.4,220131,NIFTY,67.55,Green,Green,17386.9,17350.05,Bullish Engulfing,17393.75,17350.05,0.182
486,43200,17350.05,17393.75,17350.05,17386.9,220131,NIFTY,71.99,Green,Green,17389.4,17386.35,,17406.45,17371.05,0.233
487,44100,17386.35,17406.45,17371.05,17389.4,220131,NIFTY,80.7,Green,Red,17365.7,17390.2,,17390.2,17349.75,0.356
488,45000,17390.2,17390.2,17349.75,17365.7,220131,NIFTY,76.14,Red,Green,17396.1,17365.15,,17396.1,17364.4,0.325
489,45900,17365.15,17396.1,17364.4,17396.1,220131,NIFTY,63.25,Green,Red,17391.1,17395.8,Bearish Engulfing,17400.15,17363.3,0.327
490,46800,17395.8,17400.15,17363.3,17391.1,220131,NIFTY,58.02,Red,Red,17371.55,17390.7,Bullish Engulfing,17409.9,17369.9,0.267
491,47700,17390.7,17409.9,17369.9,17371.55,220131,NIFTY,58.45,Red,Red,17357.85,17371.3,,17375.55,17324.8,0.212
492,48600,17371.3,17375.55,17324.8,17357.85,220131,NIFTY,53.71,Red,Red,17338.6,17356.65,,17369.35,17326.95,0.268
493,49500,17356.65,17369.35,17326.95,17338.6,220131,NIFTY,48.44,Red,Green,17379.3,17339.15,,17391.45,17328.0,0.491
494,50400,17339.15,17391.45,17328.0,17379.3,220131,NIFTY,65.79,Green,Green,17387.9,17380.45,,17407.25,17375.05,0.293
495,51300,17380.45,17407.25,17375.05,17387.9,220131,NIFTY,64.12,Green,Red,17386.95,17388.95,,17406.45,17370.35,0.372
496,52200,17388.95,17406.45,17370.35,17386.95,220131,NIFTY,59.8,Red,Red,17385.05,17387.85,,17401.45,17377.4,0.457
497,53100,17387.85,17401.45,17377.4,17385.05,220131,NIFTY,63.29,Red,Red,17339.1,17388.85,,17391.55,17333.95,0.212
498,54000,17388.85,17391.55,17333.95,17339.1,220131,NIFTY,49.71,Red,Red,17338.3,17339.25,,17354.2,17313.7,0.208
499,54900,17339.25,17354.2,17313.7,17338.3,220131,NIFTY,47.58,Red,,,,,,,0.389
