,time,date,symbol,open,high,low,close
4288,43080,220118,BANKNIFTY,38443.55,38448.3,38439.65,38445.7
4289,43140,220118,BANKNIFTY,38443.75,38447.35,38438.3,38439.0
4290,43200,220118,BANKNIFTY,38438.2,38445.45,38433.35,38433.85
4291,43260,220118,BANKNIFTY,38435.15,38441.35,38427.9,38437.3
4292,43320,220118,BANKNIFTY,38434.7,38439.4,38426.75,38433.5
4293,43380,220118,BANKNIFTY,38431.55,38442.2,38431.55,38438.95
4294,43440,220118,BANKNIFTY,38438.4,38443.6,38433.35,38438.6
4295,43500,220118,BANKNIFTY,38437.3,38449.6,38437.3,38448.75
4296,43560,220118,BANKNIFTY,38449.55,38469.7,38446.4,38469.7
4297,43620,220118,BANKNIFTY,38467.55,38473.65,38461.75,38468.45
4298,43680,220118,BANKNIFTY,38467.8,38473.6,38466.75,38469.05
4299,43740,220118,BANKNIFTY,38470.35,38483.9,38466.45,38482.75
4300,43800,220118,BANKNIFTY,38484.45,38490.6,38479.25,38482.05
4301,43860,220118,BANKNIFTY,38481.7,38485.25,38472.3,38475.65
4302,43920,220118,BANKNIFTY,38475.15,38478.15,38468.0,38470.9
4303,43980,220118,BANKNIFTY,38472.65,38478.4,38467.55,38478.4
4304,44040,220118,BANKNIFTY,38469.55,38479.7,38465.35,38467.45
4305,44100,220118,BANKNIFTY,38470.4,38484.55,38470.4,38482.3
4306,44160,220118,BANKNIFTY,38484.4,38490.15,38482.85,38486.0
4307,44220,220118,BANKNIFTY,38483.55,38493.1,38483.4,38490.95
4308,44280,220118,BANKNIFTY,38490.25,38504.0,38488.0,38503.0
4309,44340,220118,BANKNIFTY,38502.05,38514.15,38499.7,38512.9
4310,44400,220118,BANKNIFTY,38512.8,38527.55,38510.55,38519.2
4311,44460,220118,BANKNIFTY,38521.25,38531.3,38516.2,38523.95
4312,44520,220118,BANKNIFTY,38522.15,38527.45,38512.05,38518.5
4313,44580,220118,BANKNIFTY,38518.45,38526.05,38511.7,38513.15
4314,44640,220118,BANKNIFTY,38515.15,38517.05,38507.6,38512.6
4315,44700,220118,BANKNIFTY,38509.5,38513.6,38497.3,38500.4
4316,44760,220118,BANKNIFTY,38495.15,38501.6,38482.4,38484.75
4317,44820,220118,BANKNIFTY,38484.75,38489.75,38475.95,38486.35
4318,44880,220118,BANKNIFTY,38486.35,38487.8,38474.6,38477.85
4319,44940,220118,BANKNIFTY,38477.1,38488.8,38477.1,38488.8
4320,45000,220118,BANKNIFTY,38488.9,38490.55,38480.1,38482.1
4321,45060,220118,BANKNIFTY,38482.2,38492.1,38481.65,38485.0
4322,45120,220118,BANKNIFTY,38485.25,38504.15,38485.25,38495.1
4323,45180,220118,BANKNIFTY,38494.0,38501.15,38491.2,38493.5
4324,45240,220118,BANKNIFTY,38492.7,38499.9,38487.0,38490.65
4325,45300,220118,BANKNIFTY,38490.4,38499.4,38486.85,38497.1
4326,45360,220118,BANKNIFTY,38497.6,38508.8,38497.6,38505.85
4327,45420,220118,BANKNIFTY,38505.7,38511.8,38497.35,38504.15
4328,45480,220118,BANKNIFTY,38504.3,38509.3,38488.9,38492.0
4329,45540,220118,BANKNIFTY,38486.95,38494.85,38478.25,38482.5
4330,45600,220118,BANKNIFTY,38481.75,38503.85,38481.0,38503.5
4331,45660,220118,BANKNIFTY,38504.65,38509.3,38491.95,38502.0
4332,45720,220118,BANKNIFTY,38502.95,38513.9,38499.7,38512.95
4333,45780,220118,BANKNIFTY,38512.1,38524.1,38511.05,38523.9
4334,45840,220118,BANKNIFTY,38525.25,38529.05,38520.05,38526.75
4335,45900,220118,BANKNIFTY,38528.7,38556.1,38525.65,38549.35
4336,45960,220118,BANKNIFTY,38549.2,38552.45,38538.1,38539.4
4337,46020,220118,BANKNIFTY,38536.25,38545.0,38536.25,38540.0
4338,46080,220118,BANKNIFTY,38540.75,38547.1,38538.95,38541.4
4339,46140,220118,BANKNIFTY,38542.6,38558.45,38533.25,38550.55
4340,46200,220118,BANKNIFTY,38552.45,38564.2,38552.45,38561.8
4341,46260,220118,BANKNIFTY,38561.35,38583.35,38557.5,38578.1
4342,46320,220118,BANKNIFTY,38578.45,38585.55,38573.8,38585.15
4343,46380,220118,BANKNIFTY,38585.95,38591.1,38576.85,38587.35
4344,46440,220118,BANKNIFTY,38587.4,38588.1,38565.2,38566.1
4345,46500,220118,BANKNIFTY,38566.2,38573.5,38565.0,38573.5
4346,46560,220118,BANKNIFTY,38570.55,38587.9,38570.55,38587.9
4347,46620,220118,BANKNIFTY,38589.65,38597.75,38588.5,38595.55
4348,46680,220118,BANKNIFTY,38597.0,38604.35,38589.6,38597.05
4349,46740,220118,BANKNIFTY,38597.7,38607.9,38594.85,38607.9
4350,46800,220118,BANKNIFTY,38607.2,38608.55,38598.65,38606.7
4351,46860,220118,BANKNIFTY,38607.15,38615.0,38598.05,38599.15
4352,46920,220118,BANKNIFTY,38599.15,38604.7,38595.15,38599.8
4353,46980,220118,BANKNIFTY,38600.75,38600.75,38585.05,38587.8
4354,47040,220118,BANKNIFTY,38587.7,38618.45,38586.05,38616.75
4355,47100,220118,BANKNIFTY,38628.0,38654.35,38617.95,38649.5
4356,47160,220118,BANKNIFTY,38650.75,38694.6,38646.15,38679.95
4357,47220,220118,BANKNIFTY,38679.45,38684.0,38657.3,38664.85
4358,47280,220118,BANKNIFTY,38668.95,38676.1,38664.8,38671.1
4359,47340,220118,BANKNIFTY,38670.2,38697.65,38670.2,38697.0
4360,47400,220118,BANKNIFTY,38698.35,38718.15,38697.35,38710.85
4361,47460,220118,BANKNIFTY,38716.45,38720.85,38706.95,38711.8
4362,47520,220118,BANKNIFTY,38712.65,38729.35,38708.2,38729.35
4363,47580,220118,BANKNIFTY,38730.75,38746.1,38729.9,38740.2
4364,47640,220118,BANKNIFTY,38741.6,38745.05,38719.3,38738.5
4365,47700,220118,BANKNIFTY,38741.2,38754.9,38738.15,38740.4
4366,47760,220118,BANKNIFTY,38742.05,38753.85,38736.85,38739.5
4367,47820,220118,BANKNIFTY,38739.7,38750.65,38729.7,38748.25
4368,47880,220118,BANKNIFTY,38749.6,38766.3,38741.55,38764.8
4369,47940,220118,BANKNIFTY,38768.05,38798.45,38765.95,38798.45
4370,48000,220118,BANKNIFTY,38801.7,38815.15,38800.35,38807.25
4371,48060,220118,BANKNIFTY,38807.65,38836.1,38807.65,38828.35
4372,48120,220118,BANKNIFTY,38831.75,38852.5,38829.9,38842.6
4373,48180,220118,BANKNIFTY,38837.35,38841.4,38769.95,38776.6
4374,48240,220118,BANKNIFTY,38774.2,38786.1,38767.85,38781.35
4375,48300,220118,BANKNIFTY,38777.95,38780.5,38747.0,38755.65
4376,48360,220118,BANKNIFTY,38759.25,38788.75,38755.8,38783.85
4377,48420,220118,BANKNIFTY,38782.85,38793.55,38777.45,38789.05
4378,48480,220118,BANKNIFTY,38782.5,38789.35,38772.0,38773.15
4379,48540,220118,BANKNIFTY,38775.05,38779.5,38754.4,38771.0
4380,48600,220118,BANKNIFTY,38769.1,38784.05,38767.35,38780.3
4381,48660,220118,BANKNIFTY,38779.5,38796.35,38779.5,38794.8
4382,48720,220118,BANKNIFTY,38794.15,38807.3,38794.15,38806.9
4383,48780,220118,BANKNIFTY,38808.5,38817.45,38803.75,38812.95
4384,48840,220118,BANKNIFTY,38815.4,38834.0,38815.4,38816.0
4385,48900,220118,BANKNIFTY,38815.0,38820.95,38794.7,38804.15
4386,48960,220118,BANKNIFTY,38801.55,38812.4,38801.0,38803.75
4387,49020,220118,BANKNIFTY,38802.1,38807.2,38777.9,38785.15
4388,49080,220118,BANKNIFTY,38784.85,38794.9,38766.4,38766.4
4389,49140,220118,BANKNIFTY,38765.95,38774.95,38754.3,38772.75
4390,49200,220118,BANKNIFTY,38772.65,38785.2,38769.0,38781.2
4391,49260,220118,BANKNIFTY,38776.35,38779.45,38758.7,38760.55
4392,49320,220118,BANKNIFTY,38762.2,38762.65,38737.9,38745.2
4393,49380,220118,BANKNIFTY,38746.5,38764.25,38746.5,38754.65
4394,49440,220118,BANKNIFTY,38759.1,38759.1,38730.0,38733.6
4395,49500,220118,BANKNIFTY,38735.85,38737.95,38719.5,38731.55
4396,49560,220118,BANKNIFTY,38729.15,38730.5,38698.0,38709.85
4397,49620,220118,BANKNIFTY,38707.25,38723.3,38702.8,38722.3
4398,49680,220118,BANKNIFTY,38720.4,38769.6,38712.8,38767.1
4399,49740,220118,BANKNIFTY,38766.65,38777.35,38749.05,38751.85
4400,49800,220118,BANKNIFTY,38750.9,38755.25,38730.25,38730.25
4401,49860,220118,BANKNIFTY,38734.45,38755.4,38728.4,38737.2
4402,49920,220118,BANKNIFTY,38741.95,38746.5,38716.6,38731.6
4403,49980,220118,BANKNIFTY,38729.3,38729.5,38705.05,38706.15
4404,50040,220118,BANKNIFTY,38701.5,38724.7,38701.5,38724.7
4405,50100,220118,BANKNIFTY,38722.5,38740.85,38719.95,38730.0
4406,50160,220118,BANKNIFTY,38728.9,38732.05,38708.7,38712.25
4407,50220,220118,BANKNIFTY,38709.55,38711.7,38701.25,38702.45
4408,50280,220118,BANKNIFTY,38702.15,38706.75,38697.9,38699.9
4409,50340,220118,BANKNIFTY,38696.35,38708.8,38691.35,38708.55
4410,50400,220118,BANKNIFTY,38705.7,38733.1,38700.15,38722.0
4411,50460,220118,BANKNIFTY,38718.8,38721.05,38707.55,38710.75
4412,50520,220118,BANKNIFTY,38710.25,38731.1,38710.25,38719.35
4413,50580,220118,BANKNIFTY,38720.3,38729.1,38682.75,38687.65
4414,50640,220118,BANKNIFTY,38686.2,38692.5,38679.5,38681.8
4415,50700,220118,BANKNIFTY,38675.3,38735.25,38675.3,38721.2
4416,50760,220118,BANKNIFTY,38717.3,38741.6,38717.3,38741.6
4417,50820,220118,BANKNIFTY,38738.0,38752.1,38733.85,38749.5
4418,50880,220118,BANKNIFTY,38748.6,38764.5,38744.7,38764.25
4419,50940,220118,BANKNIFTY,38766.2,38766.2,38751.5,38764.55
4420,51000,220118,BANKNIFTY,38768.8,38780.0,38763.4,38774.05
4421,51060,220118,BANKNIFTY,38772.85,38791.9,38772.85,38790.7
4422,51120,220118,BANKNIFTY,38785.7,38815.9,38785.7,38815.9
4423,51180,220118,BANKNIFTY,38814.75,38826.1,38806.1,38809.15
4424,51240,220118,BANKNIFTY,38810.4,38814.9,38803.5,38809.2
4425,51300,220118,BANKNIFTY,38810.5,38816.45,38802.45,38802.45
4426,51360,220118,BANKNIFTY,38802.6,38802.6,38769.65,38787.4
4427,51420,220118,BANKNIFTY,38784.95,38787.9,38773.2,38783.3
4428,51480,220118,BANKNIFTY,38782.7,38791.7,38782.1,38786.85
4429,51540,220118,BANKNIFTY,38785.6,38800.75,38781.35,38799.2
4430,51600,220118,BANKNIFTY,38799.2,38799.9,38778.25,38778.25
4431,51660,220118,BANKNIFTY,38781.35,38782.65,38749.1,38760.95
4432,51720,220118,BANKNIFTY,38753.75,38775.35,38750.85,38771.7
4433,51780,220118,BANKNIFTY,38773.65,38775.15,38752.05,38755.95
4434,51840,220118,BANKNIFTY,38756.8,38759.3,38741.15,38746.65
4435,51900,220118,BANKNIFTY,38747.65,38752.75,38741.35,38743.0
4436,51960,220118,BANKNIFTY,38741.1,38748.85,38740.05,38742.6
4437,52020,220118,BANKNIFTY,38742.6,38771.2,38733.05,38764.95
4438,52080,220118,BANKNIFTY,38765.7,38765.7,38730.1,38733.25
4439,52140,220118,BANKNIFTY,38733.2,38739.95,38715.45,38733.8
4440,52200,220118,BANKNIFTY,38734.35,38737.1,38716.8,38723.95
4441,52260,220118,BANKNIFTY,38722.25,38728.85,38709.15,38712.1
4442,52320,220118,BANKNIFTY,38709.6,38711.4,38690.45,38710.5
4443,52380,220118,BANKNIFTY,38708.8,38717.0,38696.55,38717.0
4444,52440,220118,BANKNIFTY,38719.15,38723.15,38701.25,38723.15
4445,52500,220118,BANKNIFTY,38721.1,38725.05,38703.8,38706.1
4446,52560,220118,BANKNIFTY,38705.35,38709.1,38675.6,38681.6
4447,52620,220118,BANKNIFTY,38679.6,38686.2,38646.7,38646.7
4448,52680,220118,BANKNIFTY,38648.7,38648.7,38612.6,38638.3
4449,52740,220118,BANKNIFTY,38642.6,38665.65,38609.5,38612.85
4450,52800,220118,BANKNIFTY,38616.3,38646.4,38608.0,38646.4
4451,52860,220118,BANKNIFTY,38653.65,38654.6,38624.5,38626.1
4452,52920,220118,BANKNIFTY,38623.9,38638.05,38604.2,38604.2
4453,52980,220118,BANKNIFTY,38604.5,38610.9,38599.2,38601.4
4454,53040,220118,BANKNIFTY,38596.85,38616.5,38575.0,38616.5
4455,53100,220118,BANKNIFTY,38613.55,38613.55,38570.75,38588.35
4456,53160,220118,BANKNIFTY,38587.75,38598.35,38574.5,38580.7
4457,53220,220118,BANKNIFTY,38578.95,38582.7,38555.95,38559.65
4458,53280,220118,BANKNIFTY,38561.65,38582.5,38545.3,38582.5
4459,53340,220118,BANKNIFTY,38571.15,38571.15,38542.5,38553.6
4460,53400,220118,BANKNIFTY,38552.05,38574.65,38538.3,38545.8
4461,53460,220118,BANKNIFTY,38544.8,38544.8,38480.3,38493.7
4462,53520,220118,BANKNIFTY,38494.4,38494.4,38439.2,38439.2
4463,53580,220118,BANKNIFTY,38448.3,38462.0,38432.85,38449.95
4464,53640,220118,BANKNIFTY,38445.5,38487.85,38416.4,38483.7
4465,53700,220118,BANKNIFTY,38481.8,38487.3,38442.3,38452.5
4466,53760,220118,BANKNIFTY,38458.5,38471.75,38442.35,38442.35
4467,53820,220118,BANKNIFTY,38442.9,38445.3,38429.05,38443.6
4468,53880,220118,BANKNIFTY,38444.45,38452.4,38428.4,38440.7
4469,53940,220118,BANKNIFTY,38437.8,38437.8,38378.3,38386.9
4470,54000,220118,BANKNIFTY,38390.45,38401.15,38318.35,38318.35
4471,54060,220118,BANKNIFTY,38313.45,38327.7,38269.8,38313.4
4472,54120,220118,BANKNIFTY,38313.25,38339.95,38312.6,38317.9
4473,54180,220118,BANKNIFTY,38320.05,38330.0,38310.85,38327.5
4474,54240,220118,BANKNIFTY,38327.45,38330.65,38310.7,38316.7
4475,54300,220118,BANKNIFTY,38312.3,38321.4,38302.4,38302.4
4476,54360,220118,BANKNIFTY,38306.25,38306.25,38210.75,38210.75
4477,54420,220118,BANKNIFTY,38220.15,38220.15,38138.25,38173.6
4478,54480,220118,BANKNIFTY,38166.9,38210.7,38164.25,38191.55
4479,54540,220118,BANKNIFTY,38190.7,38214.65,38182.35,38209.3
4480,54600,220118,BANKNIFTY,38213.35,38213.35,38164.45,38179.1
4481,54660,220118,BANKNIFTY,38175.65,38177.35,38147.6,38157.25
4482,54720,220118,BANKNIFTY,38157.15,38172.2,38133.65,38133.95
4483,54780,220118,BANKNIFTY,38131.6,38131.6,38095.4,38112.5
4484,54840,220118,BANKNIFTY,38109.6,38165.15,38108.85,38164.15
4485,54900,220118,BANKNIFTY,38162.25,38164.15,38132.05,38155.1
4486,54960,220118,BANKNIFTY,38157.65,38164.25,38147.7,38161.35
4487,55020,220118,BANKNIFTY,38161.85,38161.85,38139.05,38149.4
4488,55080,220118,BANKNIFTY,38146.6,38156.25,38145.5,38155.5
4489,55140,220118,BANKNIFTY,38153.8,38218.55,38148.15,38216.9
4490,55200,220118,BANKNIFTY,38214.35,38239.2,38192.95,38192.95
4491,55260,220118,BANKNIFTY,38190.4,38218.15,38173.85,38217.4
4492,55320,220118,BANKNIFTY,38217.9,38229.55,38203.9,38229.0
4493,55380,220118,BANKNIFTY,38225.1,38235.05,38202.65,38209.45
4494,55440,220118,BANKNIFTY,38211.25,38243.65,38206.6,38225.6
4495,55500,220118,BANKNIFTY,38223.6,38240.5,38223.5,38235.05
4496,55560,220118,BANKNIFTY,38233.2,38242.2,38227.95,38228.7
4497,55620,220118,BANKNIFTY,38227.7,38241.8,38223.3,38228.95
4498,55680,220118,BANKNIFTY,38222.95,38226.15,38202.85,38206.4
4499,55740,220118,BANKNIFTY,38209.9,38227.05,38200.35,38214.8
4500,33300,220119,BANKNIFTY,38145.75,38145.75,37905.0,37995.45
4501,33360,220119,BANKNIFTY,37995.8,37995.8,37932.55,37959.35
4502,33420,220119,BANKNIFTY,37954.1,37973.95,37925.85,37973.75
4503,33480,220119,BANKNIFTY,37972.7,38058.85,37964.05,38058.85
4504,33540,220119,BANKNIFTY,38048.5,38122.4,37995.4,37995.4
4505,33600,220119,BANKNIFTY,38006.95,38028.85,37959.8,38028.85
4506,33660,220119,BANKNIFTY,38048.55,38070.35,38030.6,38070.35
4507,33720,220119,BANKNIFTY,38072.65,38111.5,38060.6,38109.6
4508,33780,220119,BANKNIFTY,38110.5,38130.5,38082.95,38109.45
4509,33840,220119,BANKNIFTY,38109.7,38109.7,38065.0,38069.2
4510,33900,220119,BANKNIFTY,38057.9,38102.35,38057.9,38101.6
4511,33960,220119,BANKNIFTY,38097.0,38129.3,38097.0,38124.45
4512,34020,220119,BANKNIFTY,38125.7,38166.35,38112.85,38166.35
4513,34080,220119,BANKNIFTY,38170.25,38170.55,38137.95,38142.8
4514,34140,220119,BANKNIFTY,38150.3,38150.3,38099.1,38139.55
4515,34200,220119,BANKNIFTY,38141.1,38157.05,38119.8,38132.7
4516,34260,220119,BANKNIFTY,38131.3,38133.55,38045.5,38056.35
4517,34320,220119,BANKNIFTY,38069.6,38083.45,38061.2,38069.3
4518,34380,220119,BANKNIFTY,38067.3,38071.3,38039.6,38045.3
4519,34440,220119,BANKNIFTY,38050.3,38083.6,38043.25,38051.65
4520,34500,220119,BANKNIFTY,38050.9,38055.1,38013.45,38013.45
4521,34560,220119,BANKNIFTY,38015.65,38054.9,38002.7,38041.85
4522,34620,220119,BANKNIFTY,38029.55,38030.6,37976.35,37980.5
4523,34680,220119,BANKNIFTY,37976.95,37983.85,37954.8,37957.35
4524,34740,220119,BANKNIFTY,37966.25,37984.15,37941.3,37970.6
4525,34800,220119,BANKNIFTY,37961.95,37977.35,37961.4,37970.9
4526,34860,220119,BANKNIFTY,37974.7,37991.95,37965.2,37991.95
4527,34920,220119,BANKNIFTY,37989.45,37993.0,37948.75,37958.65
4528,34980,220119,BANKNIFTY,37960.2,37962.05,37941.85,37946.2
4529,35040,220119,BANKNIFTY,37949.2,38052.6,37949.2,37960.0
4530,35100,220119,BANKNIFTY,37960.4,38016.5,37955.3,37999.0
4531,35160,220119,BANKNIFTY,37999.55,38038.25,37999.0,38032.7
4532,35220,220119,BANKNIFTY,38029.9,38067.1,38029.9,38065.2
4533,35280,220119,BANKNIFTY,38065.75,38065.75,38038.2,38045.55
4534,35340,220119,BANKNIFTY,38048.0,38078.0,38044.95,38068.65
4535,35400,220119,BANKNIFTY,38067.4,38085.6,38053.3,38053.3
4536,35460,220119,BANKNIFTY,38053.4,38074.15,38045.1,38069.15
4537,35520,220119,BANKNIFTY,38068.05,38074.9,38055.45,38058.9
4538,35580,220119,BANKNIFTY,38056.35,38075.7,38056.2,38075.15
4539,35640,220119,BANKNIFTY,38074.8,38077.55,38059.75,38067.55
4540,35700,220119,BANKNIFTY,38065.75,38109.95,38065.25,38106.9
4541,35760,220119,BANKNIFTY,38108.9,38141.8,38108.75,38140.2
4542,35820,220119,BANKNIFTY,38140.8,38163.3,38140.8,38152.85
4543,35880,220119,BANKNIFTY,38150.05,38153.55,38115.65,38121.65
4544,35940,220119,BANKNIFTY,38123.65,38156.95,38119.2,38156.95
4545,36000,220119,BANKNIFTY,38157.15,38167.8,38143.9,38144.9
4546,36060,220119,BANKNIFTY,38143.35,38164.3,38133.05,38133.15
4547,36120,220119,BANKNIFTY,38131.4,38131.4,38099.6,38104.25
4548,36180,220119,BANKNIFTY,38101.05,38129.45,38096.45,38128.0
4549,36240,220119,BANKNIFTY,38129.15,38154.9,38129.15,38154.9
4550,36300,220119,BANKNIFTY,38152.0,38170.0,38135.2,38135.2
4551,36360,220119,BANKNIFTY,38134.75,38134.75,38112.15,38122.85
4552,36420,220119,BANKNIFTY,38124.3,38163.55,38122.2,38161.3
4553,36480,220119,BANKNIFTY,38160.5,38160.5,38137.6,38139.65
4554,36540,220119,BANKNIFTY,38139.05,38155.05,38137.3,38147.8
4555,36600,220119,BANKNIFTY,38149.65,38152.15,38117.25,38124.3
4556,36660,220119,BANKNIFTY,38119.55,38142.15,38119.55,38140.9
4557,36720,220119,BANKNIFTY,38137.55,38156.8,38137.55,38152.9
4558,36780,220119,BANKNIFTY,38152.75,38162.1,38152.15,38154.95
4559,36840,220119,BANKNIFTY,38158.0,38163.4,38153.05,38160.0
4560,36900,220119,BANKNIFTY,38165.65,38244.4,38165.65,38214.3
4561,36960,220119,BANKNIFTY,38217.15,38253.5,38217.15,38248.6
4562,37020,220119,BANKNIFTY,38252.6,38257.6,38232.75,38241.1
4563,37080,220119,BANKNIFTY,38247.95,38328.0,38247.95,38319.8
4564,37140,220119,BANKNIFTY,38317.45,38324.05,38278.9,38283.2
4565,37200,220119,BANKNIFTY,38290.05,38300.15,38280.6,38293.85
4566,37260,220119,BANKNIFTY,38295.3,38305.15,38271.55,38274.4
4567,37320,220119,BANKNIFTY,38277.75,38281.0,38265.0,38265.0
4568,37380,220119,BANKNIFTY,38266.45,38268.5,38209.95,38212.25
4569,37440,220119,BANKNIFTY,38210.45,38210.9,38171.0,38171.0
4570,37500,220119,BANKNIFTY,38173.15,38179.85,38132.0,38159.4
4571,37560,220119,BANKNIFTY,38161.2,38167.05,38144.8,38151.35
4572,37620,220119,BANKNIFTY,38152.9,38182.9,38145.75,38165.85
4573,37680,220119,BANKNIFTY,38161.1,38197.1,38150.05,38188.15
4574,37740,220119,BANKNIFTY,38187.1,38193.25,38171.35,38177.75
4575,37800,220119,BANKNIFTY,38177.45,38188.7,38165.15,38184.25
4576,37860,220119,BANKNIFTY,38186.15,38186.15,38155.0,38157.85
4577,37920,220119,BANKNIFTY,38157.6,38200.75,38157.6,38200.2
4578,37980,220119,BANKNIFTY,38201.4,38203.35,38162.9,38163.8
4579,38040,220119,BANKNIFTY,38162.0,38170.4,38147.15,38149.15
4580,38100,220119,BANKNIFTY,38147.65,38161.65,38142.45,38158.95
4581,38160,220119,BANKNIFTY,38159.45,38162.7,38139.05,38151.45
4582,38220,220119,BANKNIFTY,38150.85,38158.2,38149.75,38153.3
4583,38280,220119,BANKNIFTY,38149.75,38157.95,38141.55,38156.65
4584,38340,220119,BANKNIFTY,38156.55,38161.45,38147.2,38161.45
4585,38400,220119,BANKNIFTY,38160.55,38197.0,38154.65,38189.25
4586,38460,220119,BANKNIFTY,38190.9,38214.45,38187.15,38200.8
4587,38520,220119,BANKNIFTY,38201.35,38205.0,38180.35,38189.35
4588,38580,220119,BANKNIFTY,38190.2,38191.2,38155.65,38166.15
4589,38640,220119,BANKNIFTY,38164.25,38179.7,38164.25,38173.9
4590,38700,220119,BANKNIFTY,38173.6,38196.0,38172.6,38184.1
4591,38760,220119,BANKNIFTY,38184.25,38195.7,38179.9,38186.75
4592,38820,220119,BANKNIFTY,38182.85,38190.3,38177.45,38181.75
4593,38880,220119,BANKNIFTY,38181.4,38181.65,38157.5,38157.5
4594,38940,220119,BANKNIFTY,38157.0,38157.0,38096.45,38110.65
4595,39000,220119,BANKNIFTY,38105.95,38108.8,38070.15,38085.05
4596,39060,220119,BANKNIFTY,38083.9,38094.65,38078.9,38093.2
4597,39120,220119,BANKNIFTY,38093.35,38106.55,38093.35,38093.65
4598,39180,220119,BANKNIFTY,38090.5,38096.0,38087.7,38091.1
4599,39240,220119,BANKNIFTY,38090.25,38091.15,38053.05,38058.05
4600,39300,220119,BANKNIFTY,38056.9,38068.45,38050.9,38068.45
4601,39360,220119,BANKNIFTY,38068.1,38072.1,38023.9,38042.7
4602,39420,220119,BANKNIFTY,38042.35,38076.5,38042.35,38066.35
4603,39480,220119,BANKNIFTY,38065.9,38065.9,38038.7,38042.2
4604,39540,220119,BANKNIFTY,38044.35,38046.55,38031.85,38036.8
4605,39600,220119,BANKNIFTY,38036.9,38058.4,38024.65,38039.15
4606,39660,220119,BANKNIFTY,38038.7,38051.8,38033.5,38046.85
4607,39720,220119,BANKNIFTY,38051.8,38074.15,38044.55,38047.55
4608,39780,220119,BANKNIFTY,38046.55,38058.65,38034.1,38045.1
4609,39840,220119,BANKNIFTY,38046.0,38049.55,38035.95,38046.3
4610,39900,220119,BANKNIFTY,38044.9,38071.55,38034.55,38065.2
4611,39960,220119,BANKNIFTY,38067.15,38071.9,38057.05,38063.0
4612,40020,220119,BANKNIFTY,38058.7,38070.55,38058.3,38070.55
4613,40080,220119,BANKNIFTY,38071.05,38100.05,38068.95,38099.8
4614,40140,220119,BANKNIFTY,38101.7,38101.7,38088.05,38095.9
4615,40200,220119,BANKNIFTY,38088.75,38111.35,38085.85,38111.35
4616,40260,220119,BANKNIFTY,38111.35,38111.35,38091.0,38092.15
4617,40320,220119,BANKNIFTY,38094.8,38096.9,38080.05,38083.55
4618,40380,220119,BANKNIFTY,38084.25,38086.35,38069.5,38072.6
4619,40440,220119,BANKNIFTY,38072.8,38083.55,38070.95,38083.3
4620,40500,220119,BANKNIFTY,38080.5,38082.0,38054.35,38056.3
4621,40560,220119,BANKNIFTY,38051.7,38056.95,38038.35,38051.75
4622,40620,220119,BANKNIFTY,38050.1,38054.35,38013.7,38013.7
4623,40680,220119,BANKNIFTY,38010.25,38028.2,38001.15,38025.4
4624,40740,220119,BANKNIFTY,38017.6,38017.6,37994.75,37994.75
4625,40800,220119,BANKNIFTY,37994.55,38005.05,37975.65,38005.05
4626,40860,220119,BANKNIFTY,38007.0,38026.1,38005.25,38019.95
4627,40920,220119,BANKNIFTY,38018.2,38018.2,38004.65,38013.25
4628,40980,220119,BANKNIFTY,38013.65,38014.95,38002.0,38002.0
4629,41040,220119,BANKNIFTY,38007.95,38017.3,38003.25,38014.6
4630,41100,220119,BANKNIFTY,38020.15,38055.6,38016.5,38055.6
4631,41160,220119,BANKNIFTY,38054.65,38073.55,38050.75,38050.75
4632,41220,220119,BANKNIFTY,38051.3,38075.7,38047.0,38074.25
4633,41280,220119,BANKNIFTY,38077.6,38088.0,38076.5,38086.95
4634,41340,220119,BANKNIFTY,38090.85,38097.75,38082.3,38092.0
4635,41400,220119,BANKNIFTY,38089.6,38091.9,38047.1,38047.1
4636,41460,220119,BANKNIFTY,38051.2,38086.3,38051.2,38085.1
4637,41520,220119,BANKNIFTY,38084.15,38086.45,38076.15,38081.5
4638,41580,220119,BANKNIFTY,38080.2,38108.05,38080.2,38106.25
4639,41640,220119,BANKNIFTY,38104.85,38131.4,38102.5,38131.4
4640,41700,220119,BANKNIFTY,38128.95,38134.75,38103.85,38103.85
4641,41760,220119,BANKNIFTY,38105.25,38112.25,38103.6,38105.0
4642,41820,220119,BANKNIFTY,38105.9,38117.85,38103.75,38116.5
4643,41880,220119,BANKNIFTY,38117.25,38136.1,38114.45,38132.85
4644,41940,220119,BANKNIFTY,38132.4,38139.15,38114.75,38114.75
4645,42000,220119,BANKNIFTY,38115.7,38118.2,38105.35,38110.65
4646,42060,220119,BANKNIFTY,38114.7,38130.1,38113.85,38126.65
4647,42120,220119,BANKNIFTY,38123.0,38124.6,38110.55,38112.2
4648,42180,220119,BANKNIFTY,38112.45,38115.45,38099.35,38104.8
4649,42240,220119,BANKNIFTY,38104.05,38107.55,38099.5,38103.65
4650,42300,220119,BANKNIFTY,38104.55,38105.75,38088.7,38093.5
4651,42360,220119,BANKNIFTY,38091.65,38122.25,38078.1,38122.25
4652,42420,220119,BANKNIFTY,38122.3,38139.7,38120.7,38131.4
4653,42480,220119,BANKNIFTY,38129.1,38150.8,38129.1,38145.55
4654,42540,220119,BANKNIFTY,38148.35,38149.55,38137.55,38138.55
